"collar_info_name","collar_info_url","collar_info_rating_count"
"Dog Bark Collar, Anti Barking Collar with 7 Adjustable Levels, Harmless Shock, Beep Vibration, Smart Correction and LED Indicator-Reachargeable No Bark Collar for Small Medium Large Dogs, Waterproof","https://www.amazon.com/Adjustable-Vibration-Correction-Indicator-Reachargeable-Waterproof/dp/B09GFFSVD6/ref=sr_1_138?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245234&sprefix=smart+collar%2Caps%2C204&sr=8-138","1,473"
"DOG CARE Dog Training Collar - Rechargeable Dog Shock Collar with Beep, Vibration and Shock Training Modes, Rainproof, Long Remote Range, Adjustable Shock Levels Shock Collars for Dogs with Remote","https://www.amazon.com/DOG-CARE-Dog-Training-Collar/dp/B09C85C1CZ/ref=sr_1_139?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245234&sprefix=smart+collar%2Caps%2C204&sr=8-139","608"
"O&C Dog E-Collar Elizabethan Wound Healing Cone Protection Smart Pet Collar Medical 4 Size","https://www.amazon.com/Collar-Elizabethan-Healing-Protection-medical/dp/B07CC9QF1H/ref=sr_1_140?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245234&sprefix=smart+collar%2Caps%2C204&sr=8-140","25"
"Petrainer Dog Bark Collar PET856 Waterproof No Bark Collar for Dogs with Beep Vibration and No Harm Dog Static Collar Smart Detection Anti Bark Collars for Small Medium Large Dogs","https://www.amazon.com/Petrainer-PET856-Collar-Training-Medium/dp/B07PQ78D7T/ref=sr_1_141?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245234&sprefix=smart+collar%2Caps%2C204&sr=8-141","388"
"Easy Educator 1/2 Mile Dog Training System","https://www.amazon.com/Educator-EZ-900-Vibration-Sensation-Stimulation/dp/B00VT27DG2/ref=sr_1_142?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245234&sprefix=smart+collar%2Caps%2C204&sr=8-142","498"
"PetSafe Vibration Bark Control Collar,Black,Adjustable","https://www.amazon.com/PetSafe-Vibration-Bark-Control-Collar/dp/B004S5P918/ref=sr_1_143?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245234&sprefix=smart+collar%2Caps%2C204&sr=8-143","349"
"Airtag Dog Collar, Reflective Apple Air Tag Dog Collar, Heavy Duty Dog Collar with Airtag Holder Case, Adjustable Air Tag Accessories Pet Collar for Medium Large Dogs (XL(19.7inch ~ 21.7inch), Black)","https://www.amazon.com/Reflective-Adjustable-Accessories-19-7inch-21-7inch/dp/B09DSSV2FD/ref=sr_1_144?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245234&sprefix=smart+collar%2Caps%2C204&sr=8-144","1"
"PetSafe Vibration Bark Control Collar,Black,Adjustable","https://www.amazon.com/PetSafe-Vibration-Bark-Control-Collar/dp/B004S5P918/ref=sr_1_145?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245246&sprefix=smart+collar%2Caps%2C204&sr=8-145","349"
"Bundle of 2 Items - E-Collar - ET-400 - 3/4 Mile Rechargeable Remote Waterproof Trainer Educator - Static, Vibration and Sound Stimulation Collar with PetsTEK Dog Training Clicker","https://www.amazon.com/Bundle-Items-Collar-400-Rechargeable/dp/B01M6CV2EI/ref=sr_1_146?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245246&sprefix=smart+collar%2Caps%2C204&sr=8-146","296"
"Instant Air Purifier, Helps remove 99.9% of viruses (COVID-19), allergens, smoke; advanced 3-in-1 HEPA-13 filtration with plasma ion technology, Large Room (AP300), Charcoal (150-0005-01)","https://www.amazon.com/Instant-Purifier-allergens-filtration-technology/dp/B08YRXCFRZ/ref=sr_1_147?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245246&sprefix=smart+collar%2Caps%2C204&sr=8-147","195"
"KoolKani Remote Dog Training Shock Collar & Underground/In-ground Electric Electronic Dog Boundary Containment Fence System Combo","https://www.amazon.com/KoolKani-Training-Underground-Electronic-Containment/dp/B077BQH9CF/ref=sr_1_148?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245246&sprefix=smart+collar%2Caps%2C204&sr=8-148","38"
"Max & Molly Smart ID Dog Collar, Neoprene Padded Dog Collar with Personalized Pet Profile Smart ID QR-Tag, Waterproof & Machine Washable Collars for Small, Medium & Large Dogs","https://www.amazon.com/Max-Molly-Comfortable-Protection-Extraordinary/dp/B07S9413JP/ref=sr_1_149?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245246&sprefix=smart+collar%2Caps%2C204&sr=8-149","254"
"Bundle of 2 Items - E-Collar - EZ-902-1/2 Mile Remote Wireless Rechargeable Waterproof Two Dog Trainer - Static, Vibration and Sound Stimulation Collar with PetsTEK Dog Training Clicker","https://www.amazon.com/Bundle-items-Collar-Rechargeable-Stimulation/dp/B0753TWFGQ/ref=sr_1_150?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245246&sprefix=smart+collar%2Caps%2C204&sr=8-150","25"
"E-Collar - ET-300ZEN - 1/2 Mile Remote Waterproof Trainer Mini Educator - Static, Vibration and Sound Stimulation Collar with PetsTEK Dog Training Clicker","https://www.amazon.com/Collar-300ZEN-Waterproof-Vibration-Stimulation/dp/B0727P989B/ref=sr_1_151?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245246&sprefix=smart+collar%2Caps%2C204&sr=8-151","788"
"Bark Collar for Medium Dogs, Pedono Automatic Control 200A Intelligent Barking Detection IPX7 Water-resistant with 7 Levels Adjustable Sensitivity and 8 Levels static shock for Small Medium Large Pet Dogs","https://www.amazon.com/Pedono-Training-Barking-Control-Water-Resistant/dp/B09C8JNPCZ/ref=sr_1_152?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245246&sprefix=smart+collar%2Caps%2C204&sr=8-152","11"
"Dog Shock Collar,PORUIS Lightweight Dog Training Collar with Remote,Rechargeable E-Collar Bark Collar with 3Safe Training Modes,Security Lock and 1640Ft Remote for Small Medium Large Dog","https://www.amazon.com/PORUIS-Lightweight-Training-Rechargeable-Security/dp/B09BPMX1DL/ref=sr_1_153?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245246&sprefix=smart+collar%2Caps%2C204&sr=8-153","852"
"Paipaitek No Shock Dog Training Collar, No Prongs & Waterproof Humane Vibration Collar for Dogs, Rechargeable & Up to 1600Ft Remote Range","https://www.amazon.com/Paipaitek-Training-Collar-Rechargeable-Waterproof/dp/B07R6GB7QH/ref=sr_1_154?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245246&sprefix=smart+collar%2Caps%2C204&sr=8-154","1,199"
"PetSafe Vibration Remote Dog Training Collar - Water Resistant - 100 Yards Range - 16 Levels of Vibration Plus Tone / Beep to Train Quickly for Dogs of All Breeds","https://www.amazon.com/Petsafe-Vibration-Dog-Training-Collar/dp/B00U2P342E/ref=sr_1_155?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245246&sprefix=smart+collar%2Caps%2C204&sr=8-155","45"
"PATPET Dog Shock Collar with Remote - 3 Modes Rechargeable Shock Collar for 2 Dogs, IPX7 Waterproof Dog Training Collar with Remote Security Keypad Lock","https://www.amazon.com/PATPET-Dog-Shock-Collar-Remote/dp/B099WGB5YM/ref=sr_1_156?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245246&sprefix=smart+collar%2Caps%2C204&sr=8-156","119"
"Dogtra 280C, 282C Remote Training Collar - 1/2 Mile Range, Waterproof, Rechargeable, Static, Vibration - Includes PetsTEK Dog Training Clicker","https://www.amazon.com/Dogtra-280C-Remote-Training-Collar/dp/B07FSLZCS8/ref=sr_1_157?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245246&sprefix=smart+collar%2Caps%2C204&sr=8-157","473"
"PetSpy P620 Dog Training Shock Collar for Dogs with Vibration, Electric Shock, Beep; Rechargeable and Waterproof Remote Trainer E-Collar - 10-140 lbs","https://www.amazon.com/PetSpy-P620-Vibration-Rechargeable-Waterproof/dp/B074TC962J/ref=sr_1_158?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245246&sprefix=smart+collar%2Caps%2C204&sr=8-158","4,499"
"ETPET Dog Collar Belt for Most of Electronic Training Shock Collar Receivers-Adjustable Durable Waterproof Strap Replacement for Barking Collar Fence-Pet TPU Collar Strap","https://www.amazon.com/ETPET-Electronic-Receivers-Adjustable-Waterproof-Replacement/dp/B077WVBDTZ/ref=sr_1_159?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245246&sprefix=smart+collar%2Caps%2C204&sr=8-159","1,253"
"pueikai Dog Bark Collar, Dog Training Collar with Sound/Vibration/Shock Modes, Rechargeable Waterproof Collar with Adjustable Sensitivity, Smart No Barking Collar for Small Medium Large Dogs","https://www.amazon.com/pueikai-Rechargeable-Waterproof-Adjustable-Sensitivity/dp/B085WPRB3L/ref=sr_1_160?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245246&sprefix=smart+collar%2Caps%2C204&sr=8-160","282"
"PetInn Humane Dog Training Collar, No Electric Shock Vibration Beep with LED Light, 2600 ft Range Remote Control Rechargeable Harmless Bark Collar","https://www.amazon.com/PetInn-Training-Electric-Vibration-Rechargeable/dp/B08Z7PQ26L/ref=sr_1_161?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245246&sprefix=smart+collar%2Caps%2C204&sr=8-161","1"
"Dog No Bark Collar with Smart Detection Vibration and Harmless Shock- Rechargeable Anti Barking Device for Small Medium and Large Dog","https://www.amazon.com/Dog-Bark-Collar-Adjustable-Sensitivity/dp/B082BGN3SY/ref=sr_1_162?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245246&sprefix=smart+collar%2Caps%2C204&sr=8-162","698"
"Nectsy Dog Training Collars Providing Recording Function with Security Lock, 2 Receivers, 3 Modes, Waterproof and Rechargeable, Suitable for Small, Medium & Large Dogs","https://www.amazon.com/Nectsy-Providing-Recording-Waterproof-Rechargeable/dp/B09PDR599Y/ref=sr_1_163?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245246&sprefix=smart+collar%2Caps%2C204&sr=8-163","3"
"Underground Fence - PetSafe Stubborn Dog Collar with 2 Free Batteries","https://www.amazon.com/Underground-Fence-PetSafe-Stubborn-Batteries/dp/B018T2DO4O/ref=sr_1_164?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245246&sprefix=smart+collar%2Caps%2C204&sr=8-164","483"
"Garmin Delta Canine Remote, Model:010-12458-01","https://www.amazon.com/Garmin-010-12458-01-Delta-Canine-Remote/dp/B06WP1TC16/ref=sr_1_165?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245246&sprefix=smart+collar%2Caps%2C204&sr=8-165","34"
"FindMyPet Apple AirTag Dog Collar Holder (2 Pack) Apple Air Tag Holder for Dogs & Cats, Premium Silicone Protective Case for Pets GPS Tracker","https://www.amazon.com/FindMyPet-Premium-Silicone-Protective-Tracker/dp/B09DFHM8DM/ref=sr_1_166?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245246&sprefix=smart+collar%2Caps%2C204&sr=8-166","31"
"Bark Collar, Metkiio High Sensitive Anti Bark Collar with Touch Screen, Rechargeable No Barking Dog Collar with Sound, Vibration & Static Modes, No Bark Collar for Small Medium Large Dogs","https://www.amazon.com/Metkiio-Sensitive-Rechargeable-Barking-Vibration/dp/B093FWM9L4/ref=sr_1_167?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245246&sprefix=smart+collar%2Caps%2C204&sr=8-167","31"
"PATPET Dog Shock Collar for Large Dog - Electric Dog Training Collar with Remote, IPX7 Waterproof 1350Ft Range with Beep Shock Vibration Modes","https://www.amazon.com/PATPET-Dog-Shock-Collar-Large/dp/B09K7PTF2V/ref=sr_1_168?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245246&sprefix=smart+collar%2Caps%2C204&sr=8-168","112"
"DOG CARE Dog Shock Collar with Remote - Dog Training Collar with Beep Vibration Shock Modes, Rechargeable Collars with Remote for Large Medium Dogs(15-100lb), Long Remote Range","https://www.amazon.com/DOG-CARE-Dog-Training-Collar/dp/B083SMK22Y/ref=sr_1_169?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245246&sprefix=smart+collar%2Caps%2C204&sr=8-169","3,027"
"Monell Pets Petsafe UL-275 Dog Fence Collar with Extra Collar Strap","https://www.amazon.com/Deluxe-Ultralight-Petsafe-UL-275-Collar/dp/B00UQU6WX8/ref=sr_1_170?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245246&sprefix=smart+collar%2Caps%2C204&sr=8-170","129"
"Airtag Dog Collar Holder, (2 Pack) Silicone Protective Case for Apple Airtag 2021, Anti-Lost Air Tag Case Holder Cover Compatible with Cat Dog Collars","https://www.amazon.com/Silicone-Protective-Anti-Lost-Compatible-Accessories/dp/B097RCBQ41/ref=sr_1_171?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245246&sprefix=smart+collar%2Caps%2C204&sr=8-171","190"
"Decdeal Smart Waterproof IP67 Pet Bell with GPS Tracker, Dog and Cat Aanti-Lost Device, Contact Charging Type Bell Electronic Fence Positioning Collar for Cats,Dogs and Pets Activity Monitor Silver","https://www.amazon.com/Decdeal-Waterproof-Aanti-Lost-Electronic-Positioning/dp/B099DJNZCH/ref=sr_1_172?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245246&sprefix=smart+collar%2Caps%2C204&sr=8-172","$35.99
$35
.
99"
"PetSafe 3/4 Replacement Collar Strap with no Holes Bark, Wireless Fence, In-Ground Fence and Pawz Away Collars, Black","https://www.amazon.com/PetSafe-Replacement-Wireless-Ground-Collars/dp/B09NF59GP1/ref=sr_1_173?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245246&sprefix=smart+collar%2Caps%2C204&sr=8-173","$13.02
$13
.
02"
"Wustentre Protective Case Compatible for Apple AirTags for Dog Cat Collar Pet Loop Holder, AirTag Holder Accessories with Screen Protectors, Air Tag Silicone Cover for Pet Collar (Black)","https://www.amazon.com/Wustentre-Protective-Compatible-Accessories-Protectors/dp/B096V4FKB3/ref=sr_1_174?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245246&sprefix=smart+collar%2Caps%2C204&sr=8-174","422"
"PetSafe Replacement Collar Accessories for Pet Fencing Receiver Collars, 2.5 x 0.45mm x 15mm , Black and Silver,","https://www.amazon.com/PetSafe-Replacement-Accessories-Fencing-Receiver/dp/B00K1J7DGE/ref=sr_1_175?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245246&sprefix=smart+collar%2Caps%2C204&sr=8-175","3,025"
"SportDOG Brand NoBark 10 Collar - Rechargeable, Programmable Bark Collar - Waterproof & Submersible, Black","https://www.amazon.com/SportDOG-Brand-NoBark-Collar-Rechargeable/dp/B07T4LHWKP/ref=sr_1_176?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245246&sprefix=smart+collar%2Caps%2C204&sr=8-176","707"
"Bundle of 2 Items - E-Collar - UL-1200-1 Mile Rechargeable Remote Waterproof Upland Hunting Trainer Educator - Static, Vibration and Sound Stimulation Collar with PetsTEK Dog Training Clicker","https://www.amazon.com/Bundle-items-Collar-Rechargeable-Stimulation/dp/B01M6CUSYL/ref=sr_1_177?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245246&sprefix=smart+collar%2Caps%2C204&sr=8-177","52"
"15 Packs Pet Collar Batteries Compatible with PetSafe RFA-67 6 Volt Replacement Batteries","https://www.amazon.com/8Packs-Batteries-Compatible-PetSafe-Replacement/dp/B07RN3SM9C/ref=sr_1_178?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245246&sprefix=smart+collar%2Caps%2C204&sr=8-178","380"
"My Pet Command 1.25 Mile (6600 Ft) Dog Training Collar Safe Dog Shock Collar with Remote Shock, Vibrate, Tone and Flashing Beacon Lights Waterproof Rechargeable Dog Hunting add Up to 3 Collars","https://www.amazon.com/My-Pet-Command-Waterproof-Rechargeable/dp/B07LCCWD8G/ref=sr_1_179?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245246&sprefix=smart+collar%2Caps%2C204&sr=8-179","568"
"PATPET Dog Training Collar Dog Shock Collar with Remote, 3 Training Modes, Beep, Vibration and Shock, Up to 1000 ft Remote Range, Rainproof for Small Medium Large Dogs","https://www.amazon.com/PATPET-Training-Collar-Vibration-Rainproof/dp/B07VWB716R/ref=sr_1_180?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245246&sprefix=smart+collar%2Caps%2C204&sr=8-180","23,390"
"Dr.Trainer Dog Training Collar with Remote, Quick Charge IPX7 Waterproof Shock Collar with APP & Watch Control, Free Combination Mode with Custom Sound/Vibration/Shock, 2600FT Remote Range","https://www.amazon.com/Dr-Trainer-T1sPro-Waterproof-Combination-Vibration/dp/B0912DQB1G/ref=sr_1_181?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245246&smid=AOLMB2LNWNPZ3&sprefix=smart+collar%2Caps%2C204&sr=8-181","198"
"Bark Collar for Dogs, Anti Barking Training Collar with 3 Adjustable Sensitivity and 7 Intensity Beep Vibration for Small Medium Large Dogs","https://www.amazon.com/Training-Adjustable-Sensitivity-Intensity-Vibration/dp/B09B3GVM54/ref=sr_1_182?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245246&sprefix=smart+collar%2Caps%2C204&sr=8-182","443"
"PetSafe Remote Spray Trainer - 3 in 1 Dog Training Solution: Tone, Vibration, Spray - Citronella & Unscented Refill Cartridges, Rechargeable & Water-Resistant Collar, Reduce Bark and Correct Behavior","https://www.amazon.com/PetSafe-Trainer-Training-Resistant-Citronella/dp/B07JGBFCW9/ref=sr_1_183?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245246&sprefix=smart+collar%2Caps%2C204&sr=8-183","255"
"FunniPets Dog Training Collar, 2600ft Range Dog Shock Collar with Remote Waterproof Electronic Dog Collar for Medium and Large Dogs with 4 Training Modes Light Static Shock Vibration Beep","https://www.amazon.com/FunniPets-Training-Upgraded-Waterproof-Vibration/dp/B07T6J2LF7/ref=sr_1_184?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245246&sprefix=smart+collar%2Caps%2C204&sr=8-184","4,038"
"WWVVPET Citronella Dog Training Collar with Remote 【Can't Work Automatically】, 3 Modes Spray/Vibration/Beep, Citronella Collar for Dogs 1000ft Range Harmless Safe Humane No Shock Spray Dog Collar","https://www.amazon.com/Citronella-Receivers%E3%80%90Cant-Automatically%E3%80%91-Vibration-Rechargeable/dp/B08RDJZ8LQ/ref=sr_1_185?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245246&sprefix=smart+collar%2Caps%2C204&sr=8-185","486"
"STOPWOOFER Dog Bark Collar - No Shock, No Pain - Rechargeable Barking collar for Small, Medium and Large Dogs - w/2 Vibration & Beep Modes","https://www.amazon.com/STOPWOOFER-Shock-Bark-Collar-Dogs/dp/B08CR6P83Q/ref=sr_1_186?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245246&sprefix=smart+collar%2Caps%2C204&sr=8-186","6,496"
"HTACHUANG Dog Fence Wireless & Training Collar 2 in 1 System,Electric Wireless Fence w/Remote, Reflective Stripe,Adjustable Range,Waterproof, Harmless for All Dogs 2 Collars","https://www.amazon.com/HTACHUANG-Wireless-Reflective-Adjustable-Waterproof/dp/B094QZ5Z3K/ref=sr_1_187?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245246&sprefix=smart+collar%2Caps%2C204&sr=8-187","13"
"Replacement Receiver Collar Straps for All Brands Electric Dog Fences | Pink Dot | PetSafe, Invisible Fence, SportDOG, More (Up to 26"" Neck)","https://www.amazon.com/Replacement-Receiver-Dog-Invisible-Fence/dp/B00KDIUM8Y/ref=sr_1_188?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245246&sprefix=smart+collar%2Caps%2C204&sr=8-188","61"
"Ankace Shock Collar for Dogs with Remote Dog Training Collar Rechargeable No Bark Collar with Shock Modes Remote Collar Waterproof Shock Collar for Small Medium large dog","https://www.amazon.com/Ankace-Collar-Training-Rechargeable-Waterproof/dp/B07TV1QJ2P/ref=sr_1_189?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245246&sprefix=smart+collar%2Caps%2C204&sr=8-189","407"
"SportDOG Brand NoBark 8 Collar - Easy-to-Use Bark Control Collar - Waterproof and Submersible - No Programming Required","https://www.amazon.com/SportDOG-Brand-NoBark-Collar-Easy/dp/B07T4LGXC6/ref=sr_1_190?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245246&sprefix=smart+collar%2Caps%2C204&sr=8-190","507"
"Dogtra YS600 Rechargeable Waterproof High-Output No Bark Collar","https://www.amazon.com/Dogtra-YS600-Rapid-Charging-Collar/dp/B01GOVRAC4/ref=sr_1_191?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245246&sprefix=smart+collar%2Caps%2C204&sr=8-191","327"
"PATPET Small Size Dog Training Collar with 3 Safe Training Modes, Rechargeable IPX7 Waterproof Shock Collars with Remote, 3000 Ft Control Perfect for Dogs (8-120lbs) - Electric Bark Collar with Remote","https://www.amazon.com/PATPET-Training-Rechargeable-Waterproof-5-100lbs/dp/B08R5RBJQH/ref=sr_1_192?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245246&sprefix=smart+collar%2Caps%2C204&sr=8-192","1,814"
"EcoSmart ECO 11 Electric Tankless Water Heater, 13KW at 240 Volts with Patented Self Modulating Technology","https://www.amazon.com/EcoSmart-ECO-11-Modulating-Technology/dp/B001LZRF9M/ref=sr_1_193?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245258&sprefix=smart+collar%2Caps%2C204&sr=8-193","3,456"
"Educator Easy EZ-900 E-Collar Remote Dog Training System 1/2 Mile with Vibration, Tapping, Pavlovian Stimulation - Waterproof and Shock Resistant - Includes eOutletDeals Travel Bowl","https://www.amazon.com/Educator-Easy-Vibration-Pavlovian-Stimulation/dp/B01M3XPXE4/ref=sr_1_194?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245258&sprefix=smart+collar%2Caps%2C204&sr=8-194","72"
"Dog Bark Collar, Anti Barking Collar with 7 Adjustable Levels, Harmless Shock, Beep Vibration, Smart Correction and LED Indicator-Reachargeable No Bark Collar for Small Medium Large Dogs, Waterproof","https://www.amazon.com/Adjustable-Vibration-Correction-Indicator-Reachargeable-Waterproof/dp/B09HX98K62/ref=sr_1_195?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245258&sprefix=smart+collar%2Caps%2C204&sr=8-195","1,796"
"Dog Bark Collar with Smart Detection Module: New for 2020 - for S, M, and L Dogs, Dual Mode, Anti Barking, No Shock, Vibrating, Beeping, Reflective Collar, Plus Extra Battery Included - No Barking","https://www.amazon.com/Bark-Collar-Smart-Detection-Module/dp/B073NPVQXP/ref=sr_1_196?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245258&sprefix=smart+collar%2Caps%2C204&sr=8-196","20"
"DogWatch BT-7 No Bark Dog Collar - 5 Adjustable Static Stimulation Levels, Vibration Only Mode, Automatic Learning System with Bark Forgiveness, Bark Counter, Rechargeable, Waterproof","https://www.amazon.com/DogWatch-BT-7-Bark-Dog-Collar/dp/B016REVDTO/ref=sr_1_197?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245258&sprefix=smart+collar%2Caps%2C204&sr=8-197","43"
"Dog Bark Collar - Rechargeable Bark Collar for Small Medium Large Dogs, Humane Anti Barking Collar with Beep Vibration and Shock","https://www.amazon.com/Dog-Bark-Collar-Rechargeable-Vibration/dp/B08NDLK6WG/ref=sr_1_198?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245258&sprefix=smart+collar%2Caps%2C204&sr=8-198","1,089"
"Citronella Spray Dog Training Collar with Remote 【Can't Work Automatically】,4 Modes Vibration/ Beep/ Spray Dog Collar with LED Light,2600ft Rechargeable No Shock Harmless Citronella Collar for Dog","https://www.amazon.com/Citronella-Training-Automatically%E3%80%91-Vibration-Rechargeable/dp/B095P2Y2RB/ref=sr_1_199?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245258&sprefix=smart+collar%2Caps%2C204&sr=8-199","14"
"INVIROX Dog Training Collar [2022 Edition] 123 Levels Dog Shock Collar for Large Dog, 1100Yards Range, 100% Waterproof, Rechargeable Shock Collar for Small Dogs","https://www.amazon.com/INVIROX-Dog-Training-Collar-2022/dp/B09C75HDV6/ref=sr_1_200?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245258&sprefix=smart+collar%2Caps%2C204&sr=8-200","858"
"Valoinus 2021 Upgraded Dog Barking Collar with Breathing Light, Smart Dog Training Anti Bark with Beep Vibration Harmless Shock for Small Medium Large Dogs,Rechargeable and Waterproof","https://www.amazon.com/Valoinus-Breathing-Vibration-Rechargeable-Waterproof/dp/B08S7PZW9L/ref=sr_1_201?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245258&sprefix=smart+collar%2Caps%2C204&sr=8-201","89"
"BSEEN LED Dog Collar, USB Rechargeable, Glowing pet Dog Collar for Night Safety, Fashion Light up Collar for Small Medium Large Dogs","https://www.amazon.com/Collar-Rechargeable-Glowing-Safety-Fashion/dp/B01CCP1UPY/ref=sr_1_202?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245258&sprefix=smart+collar%2Caps%2C204&sr=8-202","10,837"
"HKZOOI Dog Training Collar, 2 Receiver IPX7 Waterproof Shock Collars for Dog with Remote Range 1640ft, 3 Training Modes, Beep Vibration and Shock, Electric Dog Collar for Small Medium Large Dogs","https://www.amazon.com/HKZOOI-Training-Receiver-Waterproof-Vibration/dp/B09KR9R367/ref=sr_1_203?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245258&sprefix=smart+collar%2Caps%2C204&sr=8-203","88"
"LuckinPET Waterproof Dog Collar Replacement Strap for Shock Collar and Fence Easy Clean Odorless Dog Collar Metal Buckle 3/4 Inch Adjustable Size Durable Anti-Odor TPU Dog Collar","https://www.amazon.com/LuckinPET-Waterproof-Replacement-Adjustable-Anti-Odor/dp/B095C56YGW/ref=sr_1_204?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245258&sprefix=smart+collar%2Caps%2C204&sr=8-204","613"
"PETKIT P2 Smart Activity Monitoring Pet Tracker","https://www.amazon.com/PETKIT-Lightweight-Water-resistant-Activity-Monitoring/dp/B01FM6LA0A/ref=sr_1_205?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245258&sprefix=smart+collar%2Caps%2C204&sr=8-205","30"
"Heavy Duty Nylon Replacement Dog Collar Strap - Compatible with Nearly All Brands and Models of Underground Electric Dog Fences and Training Receivers","https://www.amazon.com/Extreme-Dog-Fence-Collar-Replacement/dp/B08Q5N31WZ/ref=sr_1_206?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245258&sprefix=smart+collar%2Caps%2C204&sr=8-206","3,857"
"PATPET Dog Shock Collar for Large Dog - Rechargeable Dog Training Collar with Remote IPX7 Waterproof 3 Training Modes, Beep, Vibration and 16 Static Levels for 2 Dogs","https://www.amazon.com/PATPET-Training-Waterproof-Rechargeable-Vibration/dp/B08CKY24GT/ref=sr_1_207?crid=FQ5GJHSLM8V1&keywords=smart+collar&qid=1643245258&sprefix=smart+collar%2Caps%2C204&sr=8-207","1,152"
